0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 
1.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 
2.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 
3.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 
4.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 
5.000000 	0.861197 	-0.925596 	4.974973 	2.175592 	5.582775 	4.493345 	2.310199 	4.510944 	1.823840 	-1.118721 	-4.293372 	0.282730 	1.529460 	6.901318 	-1.385093 	2.047242 	-5.879162 	5.686213 	3.513556 	3.036959 	3.512623 	-4.995966 	2.881738 	4.257911 	1.413725 	3.791358 	3.223430 	-2.390612 	3.337685 	4.271732 	-2.096203 	1.632354 	-2.251060 	5.197630 	-2.691463 	-1.781621 	-1.164320 	-1.651885 	7.210608 	0.617719 	4.819788 	3.388440 	-1.174719 	-1.543662 	-2.337606 	1.257778 	-6.353548 	5.544570 	8.396216 	-2.943237 	2.907427 	-7.146837 	0.143345 	-4.136677 	2.792438 	-9.969235 	-2.592561 	1.546376 	2.854042 	7.072284 	-5.523156 	-2.261134 	-3.786492 	1.402371 
6.000000 	0.911104 	-0.840010 	5.251647 	2.090671 	6.360420 	4.601849 	2.127705 	5.354716 	1.592391 	-1.385784 	-4.025353 	0.472747 	2.094528 	6.749470 	-1.306433 	1.929649 	-6.159273 	5.540415 	3.589749 	3.205069 	3.275465 	-5.034886 	3.052685 	3.984145 	1.290902 	3.994188 	3.046619 	-2.310276 	3.479484 	4.831505 	-2.040460 	1.700358 	-2.466240 	5.124097 	-2.477426 	-1.726534 	-1.144556 	-1.634155 	7.137657 	0.460965 	4.338590 	3.100758 	-0.951919 	-1.692055 	-2.489914 	1.186150 	-6.101927 	5.079692 	8.268203 	-3.200588 	3.005029 	-6.966871 	0.395523 	-4.366626 	2.598331 	-9.738330 	-2.638843 	1.387408 	2.708211 	7.082189 	-5.448532 	-2.107823 	-3.719848 	1.468281 
7.000000 	1.539575 	-0.676628 	5.284760 	2.094199 	6.400548 	4.127469 	2.056177 	6.063991 	1.605004 	-1.605823 	-3.793086 	1.075253 	1.751633 	7.270025 	-1.557171 	2.144361 	-5.940834 	5.385148 	3.615172 	3.505207 	4.030399 	-5.156113 	3.506912 	3.581429 	1.191988 	4.373986 	2.984398 	-2.301126 	3.888523 	5.240701 	-2.100281 	1.407367 	-3.446446 	5.036248 	-2.133399 	-1.873303 	-0.655719 	-1.447497 	7.679454 	0.348854 	4.035208 	2.897997 	-0.771039 	-1.717984 	-3.029301 	0.710598 	-5.177880 	4.629531 	8.527666 	-3.488403 	2.758119 	-6.995268 	0.665195 	-4.303389 	2.208145 	-9.459717 	-2.966883 	1.621228 	2.299860 	7.162885 	-3.946520 	-1.906636 	-3.120667 	1.195387 
8.000000 	1.866240 	-1.110769 	5.403134 	1.443859 	6.594037 	4.131413 	1.529003 	6.350530 	1.733846 	-2.175061 	-3.564578 	1.282170 	1.184225 	6.890712 	-1.898260 	2.498983 	-5.091046 	5.432850 	3.436892 	4.217688 	4.550153 	-5.116478 	3.199552 	3.446287 	1.267896 	4.442757 	2.505681 	-2.294061 	3.741069 	5.182646 	-1.877143 	1.243729 	-3.299842 	4.763013 	-1.359190 	-1.302981 	-0.637733 	-1.011656 	7.755889 	-0.531827 	3.679590 	2.408558 	-0.603888 	-1.917647 	-3.286851 	0.135219 	-5.480012 	5.004240 	8.879694 	-3.334981 	1.795605 	-6.541249 	-0.046909 	-4.042935 	1.644006 	-9.259630 	-3.083225 	1.657795 	2.073138 	7.657830 	-3.211794 	-2.024902 	-2.516917 	-0.038046 
9.000000 	2.682231 	-1.015287 	5.629204 	1.873650 	7.074248 	3.879206 	1.293041 	6.227621 	2.307663 	-2.763422 	-4.135381 	1.287452 	1.240807 	6.913885 	-1.494004 	1.904221 	-5.048092 	6.244203 	3.393736 	4.230456 	4.960205 	-4.656726 	3.031586 	3.717848 	0.887444 	4.609314 	1.490539 	-3.022415 	3.743254 	5.698939 	-1.328189 	0.998808 	-3.531936 	5.527247 	-1.090308 	-0.649939 	-1.284217 	-1.202901 	7.322082 	-1.425181 	3.175189 	2.620376 	0.294591 	-2.465021 	-2.920986 	-1.207460 	-5.064789 	5.816419 	8.602498 	-3.367208 	1.776112 	-6.468017 	-0.557481 	-4.625179 	1.963086 	-9.263469 	-3.057260 	1.278330 	1.792799 	7.684811 	-2.459164 	-1.500028 	-3.635090 	-0.065439 
